ベンダ,"GRAPHTEC Corporation"
モデル,"GL2000"
バージョン,"Ver1.10  ","Rev0001"
最大CH数,4
Logic/Pulse,Off
温度単位,C
測定間隔,1s
測定点数,       664
トリガ点,         0
開始時刻,2021-08-06,14:57:17
終了時刻,2021-08-06,15:08:20
トリガ時刻,2021-08-06,14:57:17
アンプ設定
CH,信号名,アンプ,入力,レンジ,フィルタ,スパン,,単位,線色,,,線幅
CH1,"CH1","M",DC,10V,Off,+5.000,-5.000,V,28,5,6,0
CH2,"CH2","M",DC,10V,Off,+5.000,-5.000,V,0,13,23,0
XY設定
XY,トレース,X軸,Y軸
XY1,On,CH1,CH2
XY2,Off,CH1,CH3
XY3,Off,CH1,CH4
XY4,Off,CH1,CH2
ポジション・バーニア設定
CH,ポジション,バーニア
CH1,50%,100.0%
CH2,50%,100.0%
CH3,50%,100.0%
CH4,50%,100.0%
測定値
番号,日付,時間,us,CH1,CH2,Alarm,AlarmOut
NO.,Date,Time,us,"V","V","A1234","AO1234"
         1,2021/8/6,14:57:17,     0,- 0.065,- 0.138,LLLL,LLLL
         2,2021/8/6,14:57:18,     0,- 0.069,- 0.153,LLLL,LLLL
         3,2021/8/6,14:57:19,     0,- 0.078,- 0.142,LLLL,LLLL
         4,2021/8/6,14:57:20,     0,- 0.084,- 0.163,LLLL,LLLL
         5,2021/8/6,14:57:21,     0,- 0.080,- 0.184,LLLL,LLLL
         6,2021/8/6,14:57:22,     0,- 0.068,- 0.095,LLLL,LLLL
         7,2021/8/6,14:57:23,     0,- 0.080,- 0.175,LLLL,LLLL
         8,2021/8/6,14:57:24,     0,- 0.060,- 0.164,LLLL,LLLL
         9,2021/8/6,14:57:25,     0,- 0.070,- 0.166,LLLL,LLLL
        10,2021/8/6,14:57:26,     0,- 0.084,- 0.145,LLLL,LLLL
        11,2021/8/6,14:57:27,     0,- 0.095,- 0.158,LLLL,LLLL
        12,2021/8/6,14:57:28,     0,- 0.079,- 0.171,LLLL,LLLL
        13,2021/8/6,14:57:29,     0,- 0.069,- 0.166,LLLL,LLLL
        14,2021/8/6,14:57:30,     0,- 0.057,- 0.169,LLLL,LLLL
        15,2021/8/6,14:57:31,     0,- 0.097,- 0.330,LLLL,LLLL
        16,2021/8/6,14:57:32,     0,- 0.220,- 0.246,LLLL,LLLL
        17,2021/8/6,14:57:33,     0,+ 0.093,- 0.012,LLLL,LLLL
        18,2021/8/6,14:57:34,     0,+ 0.064,- 0.054,LLLL,LLLL
        19,2021/8/6,14:57:35,     0,- 0.035,+ 0.161,LLLL,LLLL
        20,2021/8/6,14:57:36,     0,+ 0.041,- 0.041,LLLL,LLLL
        21,2021/8/6,14:57:37,     0,- 0.164,- 0.130,LLLL,LLLL
        22,2021/8/6,14:57:38,     0,- 0.054,- 0.139,LLLL,LLLL
        23,2021/8/6,14:57:39,     0,- 0.190,- 0.053,LLLL,LLLL
        24,2021/8/6,14:57:40,     0,- 0.069,+ 0.065,LLLL,LLLL
        25,2021/8/6,14:57:41,     0,- 0.196,- 0.508,LLLL,LLLL
        26,2021/8/6,14:57:42,     0,- 0.163,- 0.143,LLLL,LLLL
        27,2021/8/6,14:57:43,     0,- 0.249,- 0.206,LLLL,LLLL
        28,2021/8/6,14:57:44,     0,- 0.088,- 0.238,LLLL,LLLL
        29,2021/8/6,14:57:45,     0,- 0.060,- 0.207,LLLL,LLLL
        30,2021/8/6,14:57:46,     0,- 0.051,+ 0.117,LLLL,LLLL
        31,2021/8/6,14:57:47,     0,+ 0.025,- 0.352,LLLL,LLLL
        32,2021/8/6,14:57:48,     0,- 0.031,- 0.136,LLLL,LLLL
        33,2021/8/6,14:57:49,     0,- 0.234,- 0.236,LLLL,LLLL
        34,2021/8/6,14:57:50,     0,- 0.014,- 0.160,LLLL,LLLL
        35,2021/8/6,14:57:51,     0,- 0.034,- 0.105,LLLL,LLLL
        36,2021/8/6,14:57:52,     0,- 0.288,+ 0.044,LLLL,LLLL
        37,2021/8/6,14:57:53,     0,+ 0.081,- 0.262,LLLL,LLLL
        38,2021/8/6,14:57:54,     0,- 0.039,- 0.188,LLLL,LLLL
        39,2021/8/6,14:57:55,     0,+ 0.045,- 0.044,LLLL,LLLL
        40,2021/8/6,14:57:56,     0,- 0.097,- 0.313,LLLL,LLLL
        41,2021/8/6,14:57:57,     0,- 0.200,+ 0.030,LLLL,LLLL
        42,2021/8/6,14:57:58,     0,- 0.030,- 0.296,LLLL,LLLL
        43,2021/8/6,14:57:59,     0,- 0.011,- 0.214,LLLL,LLLL
        44,2021/8/6,14:58:00,     0,- 0.073,- 0.309,LLLL,LLLL
        45,2021/8/6,14:58:01,     0,- 0.116,- 0.114,LLLL,LLLL
        46,2021/8/6,14:58:02,     0,+ 0.045,- 0.004,LLLL,LLLL
        47,2021/8/6,14:58:03,     0,- 0.345,- 0.423,LLLL,LLLL
        48,2021/8/6,14:58:04,     0,- 0.017,- 0.140,LLLL,LLLL
        49,2021/8/6,14:58:05,     0,- 0.039,- 0.163,LLLL,LLLL
        50,2021/8/6,14:58:06,     0,- 0.140,- 0.343,LLLL,LLLL
        51,2021/8/6,14:58:07,     0,- 0.107,- 0.152,LLLL,LLLL
        52,2021/8/6,14:58:08,     0,+ 0.031,+ 0.043,LLLL,LLLL
        53,2021/8/6,14:58:09,     0,+ 0.018,- 0.336,LLLL,LLLL
        54,2021/8/6,14:58:10,     0,- 0.008,- 0.019,LLLL,LLLL
        55,2021/8/6,14:58:11,     0,- 0.171,- 0.153,LLLL,LLLL
        56,2021/8/6,14:58:12,     0,+ 0.077,- 0.002,LLLL,LLLL
        57,2021/8/6,14:58:13,     0,- 0.115,- 0.039,LLLL,LLLL
        58,2021/8/6,14:58:14,     0,- 0.226,+ 0.076,LLLL,LLLL
        59,2021/8/6,14:58:15,     0,- 0.216,- 0.082,LLLL,LLLL
        60,2021/8/6,14:58:16,     0,- 0.045,- 0.193,LLLL,LLLL
        61,2021/8/6,14:58:17,     0,+ 0.110,- 0.240,LLLL,LLLL
        62,2021/8/6,14:58:18,     0,- 0.108,- 0.158,LLLL,LLLL
        63,2021/8/6,14:58:19,     0,- 0.086,+ 0.149,LLLL,LLLL
        64,2021/8/6,14:58:20,     0,- 0.173,- 0.297,LLLL,LLLL
        65,2021/8/6,14:58:21,     0,- 0.123,- 0.085,LLLL,LLLL
        66,2021/8/6,14:58:22,     0,- 0.132,- 0.180,LLLL,LLLL
        67,2021/8/6,14:58:23,     0,- 0.002,+ 0.019,LLLL,LLLL
        68,2021/8/6,14:58:24,     0,- 0.051,- 0.043,LLLL,LLLL
        69,2021/8/6,14:58:25,     0,- 0.032,+ 0.029,LLLL,LLLL
        70,2021/8/6,14:58:26,     0,- 0.070,- 0.312,LLLL,LLLL
        71,2021/8/6,14:58:27,     0,- 0.097,- 0.227,LLLL,LLLL
        72,2021/8/6,14:58:28,     0,- 0.174,- 0.481,LLLL,LLLL
        73,2021/8/6,14:58:29,     0,- 0.056,- 0.159,LLLL,LLLL
        74,2021/8/6,14:58:30,     0,- 0.080,- 0.006,LLLL,LLLL
        75,2021/8/6,14:58:31,     0,- 0.133,+ 0.001,LLLL,LLLL
        76,2021/8/6,14:58:32,     0,+ 0.035,- 0.124,LLLL,LLLL
        77,2021/8/6,14:58:33,     0,- 0.099,- 0.149,LLLL,LLLL
        78,2021/8/6,14:58:34,     0,- 0.083,- 0.127,LLLL,LLLL
        79,2021/8/6,14:58:35,     0,- 0.120,- 0.045,LLLL,LLLL
        80,2021/8/6,14:58:36,     0,- 0.319,- 0.047,LLLL,LLLL
        81,2021/8/6,14:58:37,     0,- 0.082,- 0.207,LLLL,LLLL
        82,2021/8/6,14:58:38,     0,+ 0.056,- 0.289,LLLL,LLLL
        83,2021/8/6,14:58:39,     0,- 0.294,- 0.307,LLLL,LLLL
        84,2021/8/6,14:58:40,     0,- 0.078,- 0.065,LLLL,LLLL
        85,2021/8/6,14:58:41,     0,+ 0.002,+ 0.046,LLLL,LLLL
        86,2021/8/6,14:58:42,     0,- 0.082,- 0.259,LLLL,LLLL
        87,2021/8/6,14:58:43,     0,- 0.131,- 0.184,LLLL,LLLL
        88,2021/8/6,14:58:44,     0,- 0.034,- 0.148,LLLL,LLLL
        89,2021/8/6,14:58:45,     0,- 0.074,- 0.172,LLLL,LLLL
        90,2021/8/6,14:58:46,     0,- 0.172,- 0.271,LLLL,LLLL
        91,2021/8/6,14:58:47,     0,- 0.048,- 0.109,LLLL,LLLL
        92,2021/8/6,14:58:48,     0,- 0.063,- 0.013,LLLL,LLLL
        93,2021/8/6,14:58:49,     0,- 0.076,- 0.297,LLLL,LLLL
        94,2021/8/6,14:58:50,     0,- 0.060,- 0.109,LLLL,LLLL
        95,2021/8/6,14:58:51,     0,+ 0.071,- 0.163,LLLL,LLLL
        96,2021/8/6,14:58:52,     0,- 0.195,- 0.156,LLLL,LLLL
        97,2021/8/6,14:58:53,     0,- 0.141,+ 0.010,LLLL,LLLL
        98,2021/8/6,14:58:54,     0,- 0.191,- 0.424,LLLL,LLLL
        99,2021/8/6,14:58:55,     0,- 0.143,+ 0.027,LLLL,LLLL
       100,2021/8/6,14:58:56,     0,- 0.045,- 0.154,LLLL,LLLL
       101,2021/8/6,14:58:57,     0,- 0.111,- 0.222,LLLL,LLLL
       102,2021/8/6,14:58:58,     0,- 0.161,- 0.139,LLLL,LLLL
       103,2021/8/6,14:58:59,     0,- 0.028,- 0.303,LLLL,LLLL
       104,2021/8/6,14:59:00,     0,- 0.205,- 0.256,LLLL,LLLL
       105,2021/8/6,14:59:01,     0,+ 0.012,- 0.155,LLLL,LLLL
       106,2021/8/6,14:59:02,     0,- 0.230,+ 0.045,LLLL,LLLL
       107,2021/8/6,14:59:03,     0,- 0.069,+ 0.049,LLLL,LLLL
       108,2021/8/6,14:59:04,     0,- 0.107,- 0.512,LLLL,LLLL
       109,2021/8/6,14:59:05,     0,- 0.050,+ 0.002,LLLL,LLLL
       110,2021/8/6,14:59:06,     0,+ 0.051,- 0.133,LLLL,LLLL
       111,2021/8/6,14:59:07,     0,- 0.045,- 0.282,LLLL,LLLL
       112,2021/8/6,14:59:08,     0,- 0.250,- 0.241,LLLL,LLLL
       113,2021/8/6,14:59:09,     0,- 0.048,- 0.075,LLLL,LLLL
       114,2021/8/6,14:59:10,     0,- 0.150,- 0.246,LLLL,LLLL
       115,2021/8/6,14:59:11,     0,+ 0.026,- 0.042,LLLL,LLLL
       116,2021/8/6,14:59:12,     0,- 0.221,- 0.060,LLLL,LLLL
       117,2021/8/6,14:59:13,     0,+ 0.054,- 0.099,LLLL,LLLL
       118,2021/8/6,14:59:14,     0,- 0.030,- 0.107,LLLL,LLLL
       119,2021/8/6,14:59:15,     0,- 0.319,+ 0.175,LLLL,LLLL
       120,2021/8/6,14:59:16,     0,- 0.030,- 0.225,LLLL,LLLL
       121,2021/8/6,14:59:17,     0,- 0.099,- 0.428,LLLL,LLLL
       122,2021/8/6,14:59:18,     0,- 0.183,- 0.093,LLLL,LLLL
       123,2021/8/6,14:59:19,     0,- 0.055,- 0.238,LLLL,LLLL
       124,2021/8/6,14:59:20,     0,- 0.087,+ 0.031,LLLL,LLLL
       125,2021/8/6,14:59:21,     0,- 0.025,- 0.272,LLLL,LLLL
       126,2021/8/6,14:59:22,     0,- 0.138,- 0.163,LLLL,LLLL
       127,2021/8/6,14:59:23,     0,- 0.115,- 0.396,LLLL,LLLL
       128,2021/8/6,14:59:24,     0,- 0.120,- 0.157,LLLL,LLLL
       129,2021/8/6,14:59:25,     0,- 0.099,- 0.028,LLLL,LLLL
       130,2021/8/6,14:59:26,     0,- 0.046,- 0.195,LLLL,LLLL
       131,2021/8/6,14:59:27,     0,- 0.220,- 0.343,LLLL,LLLL
       132,2021/8/6,14:59:28,     0,- 0.176,- 0.115,LLLL,LLLL
       133,2021/8/6,14:59:29,     0,- 0.017,- 0.194,LLLL,LLLL
       134,2021/8/6,14:59:30,     0,- 0.092,- 0.197,LLLL,LLLL
       135,2021/8/6,14:59:31,     0,- 0.212,- 0.179,LLLL,LLLL
       136,2021/8/6,14:59:32,     0,- 0.160,- 0.002,LLLL,LLLL
       137,2021/8/6,14:59:33,     0,+ 0.005,- 0.108,LLLL,LLLL
       138,2021/8/6,14:59:34,     0,- 0.212,- 0.173,LLLL,LLLL
       139,2021/8/6,14:59:35,     0,- 0.145,- 0.072,LLLL,LLLL
       140,2021/8/6,14:59:36,     0,- 0.049,- 0.341,LLLL,LLLL
       141,2021/8/6,14:59:37,     0,- 0.375,+ 0.087,LLLL,LLLL
       142,2021/8/6,14:59:38,     0,- 0.243,- 0.418,LLLL,LLLL
       143,2021/8/6,14:59:39,     0,- 0.057,- 0.405,LLLL,LLLL
       144,2021/8/6,14:59:40,     0,- 0.100,- 0.161,LLLL,LLLL
       145,2021/8/6,14:59:41,     0,- 0.111,- 0.127,LLLL,LLLL
       146,2021/8/6,14:59:42,     0,- 0.048,- 0.075,LLLL,LLLL
       147,2021/8/6,14:59:43,     0,- 0.211,- 0.432,LLLL,LLLL
       148,2021/8/6,14:59:44,     0,- 0.123,- 0.297,LLLL,LLLL
       149,2021/8/6,14:59:45,     0,- 0.204,- 0.394,LLLL,LLLL
       150,2021/8/6,14:59:46,     0,- 0.086,- 0.190,LLLL,LLLL
       151,2021/8/6,14:59:47,     0,- 0.147,- 0.034,LLLL,LLLL
       152,2021/8/6,14:59:48,     0,- 0.111,- 0.229,LLLL,LLLL
       153,2021/8/6,14:59:49,     0,- 0.011,- 0.198,LLLL,LLLL
       154,2021/8/6,14:59:50,     0,- 0.053,- 0.304,LLLL,LLLL
       155,2021/8/6,14:59:51,     0,- 0.143,- 0.133,LLLL,LLLL
       156,2021/8/6,14:59:52,     0,- 0.016,- 0.024,LLLL,LLLL
       157,2021/8/6,14:59:53,     0,- 0.313,- 0.109,LLLL,LLLL
       158,2021/8/6,14:59:54,     0,- 0.240,+ 0.021,LLLL,LLLL
       159,2021/8/6,14:59:55,     0,- 0.124,- 0.340,LLLL,LLLL
       160,2021/8/6,14:59:56,     0,- 0.091,- 0.115,LLLL,LLLL
       161,2021/8/6,14:59:57,     0,- 0.025,- 0.152,LLLL,LLLL
       162,2021/8/6,14:59:58,     0,+ 0.053,- 0.218,LLLL,LLLL
       163,2021/8/6,14:59:59,     0,- 0.266,+ 0.127,LLLL,LLLL
       164,2021/8/6,15:00:00,     0,- 0.116,- 0.286,LLLL,LLLL
       165,2021/8/6,15:00:01,     0,- 0.138,- 0.094,LLLL,LLLL
       166,2021/8/6,15:00:02,     0,+ 0.110,- 0.132,LLLL,LLLL
       167,2021/8/6,15:00:03,     0,- 0.114,- 0.128,LLLL,LLLL
       168,2021/8/6,15:00:04,     0,- 0.027,- 0.131,LLLL,LLLL
       169,2021/8/6,15:00:05,     0,- 0.195,- 0.345,LLLL,LLLL
       170,2021/8/6,15:00:06,     0,- 0.088,- 0.246,LLLL,LLLL
       171,2021/8/6,15:00:07,     0,- 0.155,- 0.112,LLLL,LLLL
       172,2021/8/6,15:00:08,     0,- 0.092,- 0.106,LLLL,LLLL
       173,2021/8/6,15:00:09,     0,- 0.111,- 0.047,LLLL,LLLL
       174,2021/8/6,15:00:10,     0,- 0.249,- 0.236,LLLL,LLLL
       175,2021/8/6,15:00:11,     0,- 0.102,- 0.067,LLLL,LLLL
       176,2021/8/6,15:00:12,     0,+ 0.058,- 0.058,LLLL,LLLL
       177,2021/8/6,15:00:13,     0,- 0.171,+ 0.034,LLLL,LLLL
       178,2021/8/6,15:00:14,     0,- 0.215,- 0.120,LLLL,LLLL
       179,2021/8/6,15:00:15,     0,- 0.092,- 0.447,LLLL,LLLL
       180,2021/8/6,15:00:16,     0,+ 0.129,+ 0.501,LLLL,LLLL
       181,2021/8/6,15:00:17,     0,+ 1.301,+ 0.701,LLLL,LLLL
       182,2021/8/6,15:00:18,     0,+ 0.020,- 0.881,LLLL,LLLL
       183,2021/8/6,15:00:19,     0,- 0.079,- 0.116,LLLL,LLLL
       184,2021/8/6,15:00:20,     0,- 0.069,- 0.286,LLLL,LLLL
       185,2021/8/6,15:00:21,     0,+ 1.238,- 0.168,LLLL,LLLL
       186,2021/8/6,15:00:22,     0,+ 0.496,+ 0.111,LLLL,LLLL
       187,2021/8/6,15:00:23,     0,- 0.545,- 1.526,LLLL,LLLL
       188,2021/8/6,15:00:24,     0,+ 0.847,- 1.601,LLLL,LLLL
       189,2021/8/6,15:00:25,     0,+ 0.824,- 0.381,LLLL,LLLL
       190,2021/8/6,15:00:26,     0,+ 0.213,- 1.841,LLLL,LLLL
       191,2021/8/6,15:00:27,     0,+ 1.407,- 1.411,LLLL,LLLL
       192,2021/8/6,15:00:28,     0,+ 1.096,- 0.378,LLLL,LLLL
       193,2021/8/6,15:00:29,     0,+ 1.287,- 1.652,LLLL,LLLL
       194,2021/8/6,15:00:30,     0,+ 1.069,- 0.278,LLLL,LLLL
       195,2021/8/6,15:00:31,     0,- 0.159,- 0.310,LLLL,LLLL
       196,2021/8/6,15:00:32,     0,+ 0.553,- 2.529,LLLL,LLLL
       197,2021/8/6,15:00:33,     0,+ 0.653,- 2.325,LLLL,LLLL
       198,2021/8/6,15:00:34,     0,+ 1.637,+ 1.418,LLLL,LLLL
       199,2021/8/6,15:00:35,     0,+ 0.120,- 1.760,LLLL,LLLL
       200,2021/8/6,15:00:36,     0,+ 2.036,+ 0.746,LLLL,LLLL
       201,2021/8/6,15:00:37,     0,+ 2.153,- 0.627,LLLL,LLLL
       202,2021/8/6,15:00:38,     0,+ 0.579,+ 0.569,LLLL,LLLL
       203,2021/8/6,15:00:39,     0,+ 0.367,- 0.085,LLLL,LLLL
       204,2021/8/6,15:00:40,     0,+ 0.370,- 1.902,LLLL,LLLL
       205,2021/8/6,15:00:41,     0,+ 0.959,+ 0.222,LLLL,LLLL
       206,2021/8/6,15:00:42,     0,+ 1.894,- 1.557,LLLL,LLLL
       207,2021/8/6,15:00:43,     0,+ 1.716,+ 0.956,LLLL,LLLL
       208,2021/8/6,15:00:44,     0,+ 0.233,- 0.579,LLLL,LLLL
       209,2021/8/6,15:00:45,     0,+ 1.466,+ 0.291,LLLL,LLLL
       210,2021/8/6,15:00:46,     0,+ 0.862,- 2.017,LLLL,LLLL
       211,2021/8/6,15:00:47,     0,+ 1.635,- 0.432,LLLL,LLLL
       212,2021/8/6,15:00:48,     0,+ 1.265,+ 0.675,LLLL,LLLL
       213,2021/8/6,15:00:49,     0,+ 0.763,+ 1.772,LLLL,LLLL
       214,2021/8/6,15:00:50,     0,+ 1.743,- 1.170,LLLL,LLLL
